SP023_2theta_15-75,
2θ - °,Intensity - counts
15.6300001144409,4.83820486068726
15.6400003433228,10.4436082839966
15.6499996185303,6.24454927444458
15.6599998474121,9.43115615844727
15.6700000762939,7.30045795440674
15.6800003051758,8.32969570159912
15.6899995803833,8.40655517578125
15.6999998092651,5.28699159622192
15.710000038147,4.86328458786011
15.7200002670288,18.7545375823975
15.7299995422363,10.9490623474121
15.7399997711182,9.34706687927246
15.75,11.5113019943237
15.7600002288818,3.45543265342712
15.7700004577637,7.29807281494141
15.7799997329712,5.89368915557861
15.789999961853,8.67237949371338
15.8000001907349,6.57528781890869
15.8100004196167,7.60629940032959
15.8199996948242,6.93896198272705
15.8299999237061,8.51092147827148
15.8400001525879,8.79833698272705
15.8500003814697,4.90377759933472
15.8599996566772,9.8025951385498
15.8699998855591,12.4213342666626
15.8800001144409,8.43651866912842
15.8900003433228,5.60182762145996
15.8999996185303,6.89991283416748
15.9099998474121,4.89130020141602
15.9200000762939,10.0530595779419
15.9300003051758,10.581976890564
15.9399995803833,14.9122924804688
15.9499998092651,6.66577291488647
15.960000038147,6.30322790145874
15.9700002670288,7.62386512756348
15.9799995422363,6.58298015594482
15.9899997711182,10.5297374725342
16,7.27360534667969
16.0100002288818,4.2657527923584
16.0200004577637,10.7875947952271
16.0300006866455,6.04744148254395
16.0400009155273,6.34052181243896
16.0499992370605,12.8426523208618
16.0599994659424,6.30100917816162
16.0699996948242,1.04100608825684
16.0799999237061,8.69914627075195
16.0900001525879,10.8766078948975
16.1000003814697,5.51410436630249
16.1100006103516,5.19238519668579
16.1200008392334,10.1056747436523
16.1299991607666,5.3503303527832
16.1399993896484,7.56008195877075
16.1499996185303,10.0296630859375
16.1599998474121,6.51201248168945
16.1700000762939,3.76853942871094
16.1800003051758,3.13712954521179
16.1900005340576,9.12352657318115
16.2000007629395,6.58713817596436
16.2099990844727,3.18339204788208
16.2199993133545,4.89465713500977
16.2299995422363,9.36429023742676
16.2399997711182,10.4896812438965
16.25,7.58492279052734
16.2600002288818,8.62615013122559
16.2700004577637,5.2196798324585
16.2800006866455,5.54735040664673
16.2900009155273,8.06490325927734
16.2999992370605,7.35489273071289
16.3099994659424,12.0423078536987
16.3199996948242,5.18802452087402
16.3299999237061,8.9360990524292
16.3400001525879,3.11166572570801
16.3500003814697,7.71199703216553
16.3600006103516,9.36856365203857
16.3700008392334,2.08953952789307
16.3799991607666,3.25800251960754
16.3899993896484,4.54095077514648
16.3999996185303,13.1717939376831
16.4099998474121,5.51969289779663
16.4200000762939,4.18792343139648
16.4300003051758,9.3317928314209
16.4400005340576,6.41405010223389
16.4500007629395,6.74336814880371
16.4599990844727,7.94293737411499
16.4699993133545,10.2024421691895
16.4799995422363,13.3101673126221
16.4899997711182,11.1583433151245
16.5,10.723949432373
16.5100002288818,10.4553556442261
16.5200004577637,11.7444324493408
